380022n 0.250084m
380028n 0.0178632m
380085n 0m
380502n 0.318412m
380508n 4.80891m
380512n 18.8161m
380518n 18.5423m
380522n 4.78808m
380528n 0.336267m
380585n 0m
381002n 0.220133m
381008n 3.57865m
381012n 14.1986m
381018n 13.7464m
381022n 3.70657m
381028n 0.246906m
381085n 0m
381502n 0.0475923m
381508n 0.933998m
381512n 3.51885m
381518n 3.47126m
381522n 0.898304m
381528n 0.0535413m
381585n 0m
382002n 0.181387m
382008n 3.18469m
382012n 12.6942m
382018n 13.0956m
382022n 3.32742m
382028n 0.214097m
382032n 0.00297357m
382085n 0m
382502n 0.154585m
382508n 2.6547m
382512n 10.4702m
382518n 10.818m
382522n 2.47633m
382528n 0.172422m
382532n 0.00297279m
382585n 0m
383002n 1.37029m
383008n 23.6626m
383012n 92.4439m
383018n 92.3935m
383022n 23.025m
383028n 1.37325m
383032n 0.0296599m
383085n 0m
383502n 0.340891m
383508n 6.00561m
383512n 23.3614m
383518n 23.3496m
383522n 5.92557m
383528n 0.299391m
383585n 0m
384002n 0.0622443m
384008n 0.868456m
384012n 3.66352m
384018n 3.40861m
384022n 0.803247m
384028n 0.0741003m
384032n 0.00889204m
384085n 0m
384502n 0.0652007m
384508n 1.2477m
384512n 4.67371m
384518n 4.51663m
384522n 1.27734m
384528n 0.0711281m
384585n 0m
385002n 0.192588m
385008n 2.55994m
385012n 10.625m
385018n 10.5153m
385022n 2.62809m
385028n 0.142219m
385032n 0.0029629m
385085n 0m
385502n 0.231039m
385508n 3.05683m
385512n 11.6586m
385518n 11.5046m
385522n 2.99166m
385528n 0.17476m
385585n 0m
386002n 0.0266553m
386008n 1.24095m
386012n 4.77426m
386018n 4.59063m
386022n 1.14025m
386028n 0.0710807m
386085n 0m
386502n 0.148051m
386508n 2.26517m
386512n 9.60553m
386518n 9.20875m
386522n 2.3392m
386528n 0.118441m
386532n 0.00296101m
386585n 0m
387002n 0.0710581m
387008n 0.897109m
387012n 3.46705m
387018n 3.47297m
387022n 0.908952m
387028n 0.0651366m
387085n 0m
387502n 0.813197m
387508n 12.5528m
387512n 50.5394m
387518n 49.8268m
387522n 12.5972m
387528n 0.813197m
387532n 0.00591416m
387585n 0m
388002n 0.0266122m
388008n 0.615037m
388012n 2.36848m
388018n 2.27091m
388022n 0.597296m
388028n 0.0354829m
388085n 0m
388502n 0.203956m
388508n 3.57366m
388512n 14.0345m
388518n 13.8838m
388522n 3.54411m
388528n 0.227603m
388585n 0m
389002n 0.251141m
389008n 4.64169m
389012n 17.2431m
389018n 17.5238m
389022n 4.37577m
389028n 0.271824m
389032n 0.00295461m
389085n 0m
389502n 0.13293m
389508n 2.05304m
389512n 8.21805m
389518n 8.21214m
389522n 1.94669m
389528n 0.112252m
389532n 0.00295401m
389585n 0m
390002n 0.121093m
390008n 1.83117m
390012n 6.71625m
390018n 7.09725m
390022n 1.84298m
390028n 0.112233m
390085n 0m
390502n 0.268644m
390508n 4.67323m
390512n 18.6988m
390518n 18.7549m
390522n 4.54334m
390528n 0.289309m
390532n 0.00295214m
390585n 0m
391002n 0.0236157m
391008n 0.608105m
391012n 2.25825m
391018n 2.42356m
391022n 0.54021m
391028n 0.0472314m
391085n 0m
391502n 0.23016m
391508n 4.04256m
391512n 16.3591m
391518n 16.3237m
391522n 4.04846m
391528n 0.295077m
391532n 0.00295077m
391585n 0m
392002n 0.866454m
392008n 12.652m
392012n 49.7681m
392018n 49.8152m
392022n 12.7581m
392028n 0.845824m
392032n 0.00589425m
392085n 0m
392502n 0.203275m
392508n 3.67369m
392512n 15.2162m
392518n 15.1867m
392522n 3.79447m
392528n 0.220952m
392532n 0.00294602m
392585n 0m
393002n 0.282696m
393008n 4.39651m
393012n 17.6479m
393018n 17.3151m
393022n 4.24633m
393028n 0.273862m
393032n 0.00294475m
393085n 0m
393502n 0.0618344m
393508n 0.815625m
393512n 3.60995m
393518n 3.49217m
393522n 0.797958m
393528n 0.0559454m
393585n 0m
394002n 0.291371m
394008n 4.59424m
394012n 18.7949m
394018n 18.3505m
394022n 4.75906m
394028n 0.297257m
394085n 0m
394502n 0.10005m
394508n 1.64788m
394512n 7.02701m
394518n 7.02407m
394522n 1.74204m
394528n 0.114763m
394585n 0m
395002n 0.0588476m
395008n 0.873887m
395012n 3.52203m
395018n 3.45141m
395022n 0.86506m
395028n 0.0559052m
395085n 0m
395502n 0.0764931m
395508n 1.23566m
395512n 4.62783m
395518n 4.51309m
395522n 1.24743m
395528n 0.067667m
395585n 0m
396002n 0.214689m
396008n 3.78794m
396012n 14.8459m
396018n 15.4958m
396022n 3.67324m
396028n 0.208807m
396032n 0.00588189m
396085n 0m
396502n 0.0676359m
396508n 0.926318m
396512n 3.26123m
396518n 3.57882m
396522n 0.93514m
396528n 0.0529324m
396585n 0m
397002n 0.276314m
397008n 4.19762m
397012n 16.0556m
397018n 16.3378m
397022n 3.97128m
397028n 0.308648m
397032n 0.00293951m
397085n 0m
397502n 0.0558458m
397508n 0.864141m
397512n 3.37427m
397518n 3.58883m
397522n 0.861202m
397528n 0.0705421m
397585n 0m
398002n 0.0617137m
398008n 1.67803m
398012n 7.01479m
398018n 7.07063m
398022n 1.71917m
398028n 0.0881625m
398085n 0m
398502n 0.185099m
398508n 2.38572m
398512n 9.04927m
398518n 9.39303m
398522n 2.30639m
398528n 0.182161m
398585n 0m
399002n 0.0998802m
399008n 1.56577m
399012n 5.83418m
399018n 5.70492m
399022n 1.38363m
399028n 0.0910673m
399032n 0.00293765m
399085n 0m
399502n 0.146849m
399508n 2.42888m
399512n 9.21918m
399518n 9.25149m
399522n 2.30259m
399528n 0.143912m
399532n 0.00293698m
399585n 0m
400002n 0.228999m
400008n 3.78436m
400012n 15.067m
400018n 15.1345m
400022n 3.72857m
400028n 0.21432m
400032n 0.00293589m
400085n 0m
400502n 0.0704552m
400508n 0.848398m
400512n 3.41708m
400518n 3.59615m
400522n 0.789685m
400528n 0.0851333m
400585n 0m
401002n 2.55783m
401008n 42.2874m
401012n 170.851m
401018n 171.369m
401022n 42.8458m
401028n 2.63675m
401032n 0.0496949m
401038n 0.00292323m
401085n 0m
401502n 0.239602m
401508n 4.44725m
401512n 17.4384m
401518n 17.0293m
401522n 4.45017m
401528n 0.213304m
401532n 0.00292198m
401585n 0m
402002n 0.0409054m
402008n 0.49963m
402012n 2.40465m
402018n 2.21766m
402022n 0.636955m
402028n 0.0409054m
402032n 0.00292181m
402085n 0m
402502n 0.0964061m
402508n 1.55126m
402512n 5.69672m
402518n 5.74346m
402522n 1.42272m
402528n 0.0934847m
402585n 0m
403085n 0m
403502n 0.499132m
403508n 8.90848m
403512n 34.1307m
403518n 34.7086m
403522n 8.71291m
403528n 0.580861m
403532n 0.0145945m
403585n 0m
404002n 0.900553m
404008n 15.8661m
404012n 62.0508m
404018n 62.1965m
404022n 15.4435m
404028n 0.912211m
404032n 0.00291441m
404085n 0m
404502n 0.180647m
404508n 2.5378m
404512n 10.361m
404518n 10.3464m
404522n 2.61647m
404528n 0.17482m
404532n 0.00291367m
404585n 0m
405085n 0m
405502n 0.0961346m
405508n 1.76247m
405512n 6.83721m
405518n 6.98286m
405522n 1.68381m
405528n 0.113614m
405585n 0m
406002n 0.25333m
406008n 4.55412m
406012n 18.662m
406018n 18.1495m
406022n 4.69972m
406028n 0.262066m
406032n 0.00582369m
406085n 0m
406502n 0.136826m
406508n 2.34641m
406512n 9.20224m
406518n 9.2168m
406522n 2.26781m
406528n 0.116447m
406532n 0.00291118m
406585n 0m
407002n 0.154258m
407008n 2.30804m
407012n 9.18851m
407018n 9.27291m
407022n 2.21782m
407028n 0.136794m
407032n 0.00291052m
407085n 0m
407502n 0.755768m
407508n 13.098m
407512n 51.4097m
407518n 51.837m
407522n 12.8597m
407528n 0.813904m
407532n 0.0174408m
407585n 0m
408002n 0.171453m
408008n 2.82752m
408012n 11.6442m
408018n 11.4844m
408022n 2.71709m
408028n 0.215042m
408085n 0m
408502n 0.377552m
408508n 6.16862m
408512n 24.0907m
408518n 23.8903m
408522n 6.00308m
408528n 0.453062m
408532n 0.00290425m
408585n 0m
409002n 8.8361m
409008n 146.45m
409012n 583.48m
409018n 581.58m
409022n 147.177m
409028n 9.18817m
409032n 0.111632m
409038n 0.00286236m
409085n 0m
409502n 0.663325m
409508n 11.5339m
409512n 45.5407m
409518n 44.7087m
409522n 11.1965m
409528n 0.711931m
409532n 0.00285916m
409585n 0m
410002n 0.100051m
410008n 1.98387m
410012n 7.78969m
410018n 7.98694m
410022n 2.02675m
410028n 0.117203m
410085n 0m
410502n 0.137179m
410508n 2.5921m
410512n 10.3427m
410518n 9.99403m
410522n 2.52637m
410528n 0.128605m
410585n 0m
411002n 0.299936m
411008n 4.73327m
411012n 19.1273m
411018n 19.0988m
411022n 4.94465m
411028n 0.348497m
411032n 0.00856959m
411085n 0m
411502n 0.0514118m
411508n 1.11392m
411512n 4.46426m
411518n 4.66134m
411522n 1.08822m
411528n 0.0456994m
411585n 0m
412002n 0.0999562m
412008n 1.09666m
412012n 4.60084m
412018n 4.42378m
412022n 1.1395m
412028n 0.0599737m
412085n 0m
412502n 0.542075m
412508n 10.1653m
412512n 40.3161m
412518n 40.9124m
412522n 10.0427m
412528n 0.707551m
412532n 0.0114121m
412585n 0m
413002n 0.0570558m
413008n 0.844426m
413012n 3.40053m
413018n 3.3235m
413022n 0.878659m
413028n 0.0513502m
413032n 0.00285279m
413085n 0m
413502n 3.14538m
413508n 50.2807m
413512n 198.948m
413518n 196.711m
413522n 50.2495m
413528n 3.04319m
413532n 0.0624534m
413585n 0m
414002n 0.167438m
414008n 3.08483m
414012n 12.1832m
414018n 12.4528m
414022n 3.13307m
414028n 0.190141m
414032n 0.00567585m
414085n 0m
414502n 0.104986m
414508n 1.73936m
414512n 6.55452m
414518n 6.79287m
414522n 1.73936m
414528n 0.093636m
414585n 0m
415002n 0.1702m
415008n 2.8622m
415012n 11.1141m
415018n 11.2446m
415022n 2.82816m
415028n 0.147507m
415085n 0m
415502n 0.014183m
415508n 0.329044m
415512n 1.18286m
415518n 1.05805m
415522n 0.226927m
415528n 0.0170195m
415585n 0m
416002n 0.0964334m
416008n 1.07778m
416012n 4.60611m
416018n 4.41325m
416022n 1.07778m
416028n 0.0737432m
416085n 0m
416585n 0m
417002n 0.0822406m
417008n 1.48884m
417012n 5.66326m
417018n 5.57251m
417022n 1.29033m
417028n 0.0794047m
417032n 0.00283588m
417085n 0m
417502n 0.0397002m
417508n 0.530281m
417512n 2.30545m
417518n 2.22037m
417522n 0.544459m
417528n 0.0283573m
417585n 0m
418002n 0.719438m
418008n 11.6979m
418012n 47.16m
418018n 46.6218m
418022n 12.0492m
418028n 0.699611m
418032n 0.0113297m
418085n 0m
418502n 0.0849636m
418508n 1.28861m
418512n 4.46342m
418518n 4.3643m
418522n 1.06204m
418528n 0.0651387m
418585n 0m
419002n 0.161391m
419008n 2.6049m
419012n 9.82784m
419018n 10.1223m
419022n 2.59074m
419028n 0.164222m
419032n 0.00849424m
419085n 0m
419502n 0.0934237m
419508n 1.45515m
419512n 5.77529m
419518n 5.45255m
419522n 1.31076m
419528n 0.0679445m
419585n 0m
420002n 0.0735923m
420008n 2.0153m
420012n 7.71304m
420018n 7.9225m
420022n 1.97001m
420028n 0.116049m
420085n 0m
420502n 0.330983m
420508n 5.6267m
420512n 22.0994m
420518n 22.4898m
420522n 5.64368m
420528n 0.373416m
420532n 0.00565782m
420585n 0m
421002n 0.26862m
421008n 4.84365m
421012n 18.8063m
421018n 19.154m
421022n 4.7362m
421028n 0.254482m
421085n 0m
421502n 0.248717m
421508n 4.4967m
421512n 18.0292m
421518n 17.7437m
421522n 4.42039m
421528n 0.276981m
421585n 0m
422002n 0.468835m
422008n 7.39686m
422012n 28.6385m
422018n 29.1186m
422022n 7.34037m
422028n 0.451889m
422032n 0.0141215m
422085n 0m
422502n 0.0593039m
422508n 1.15501m
422512n 4.37155m
422518n 4.60311m
422522n 1.059m
422528n 0.0480079m
422585n 0m
423002n 0.0677703m
423008n 0.824538m
423012n 3.35181m
423018n 3.26709m
423022n 0.889485m
423028n 0.0705941m
423085n 0m
423502n 0.969877m
423508n 15.7126m
423512n 61.9227m
423518n 62.2356m
423522n 16.0396m
423528n 0.978335m
423532n 0.0112776m
423585n 0m
424002n 0.107123m
424008n 1.42361m
424012n 5.62958m
424018n 5.44071m
424022n 1.40669m
424028n 0.0845706m
424085n 0m
424502n 0.0338255m
424508n 0.803354m
424512n 3.38254m
424518n 3.34872m
424522n 0.845636m
424528n 0.039463m
424585n 0m
425085n 0m
425502n 0.084552m
425508n 1.42611m
425512n 5.64807m
425518n 5.48179m
425522n 1.36129m
425528n 0.0873704m
425532n 0.0028184m
425585n 0m
426002n 0.129621m
426008n 1.91332m
426012n 7.89845m
426018n 7.68711m
426022n 1.96686m
426028n 0.129621m
426085n 0m
426502n 0.0957913m
426508n 1.73551m
426512n 6.49972m
426518n 6.77019m
426522n 1.71016m
426528n 0.0901565m
426532n 0.00281739m
426585n 0m
427002n 0.0507089m
427008n 0.825428m
427012n 3.29044m
427018n 3.34679m
427022n 0.876136m
427028n 0.0591603m
427038n 0.00281716m
427085n 0m
427502n 0.0957702m
427508n 1.4281m
427512n 5.54904m
427518n 5.57439m
427522n 1.34642m
427528n 0.0873199m
427585n 0m
428002n 0.199925m
428008n 3.37901m
428012n 13.3612m
428018n 13.2823m
428022n 3.33677m
428028n 0.230899m
428085n 0m
428502n 0.160454m
428508n 3.07115m
428512n 12.0819m
428518n 12.3184m
428522n 3.11338m
428528n 0.216754m
428532n 0.00281499m
428585n 0m
429002n 0.0928845m
429008n 1.12587m
429012n 4.52882m
429018n 4.3515m
429022n 1.09773m
429028n 0.061923m
429085n 0m
429502n 0.151959m
429508n 2.22874m
429512n 8.97967m
429518n 8.8446m
429522n 2.15557m
429528n 0.149145m
429532n 0.00281406m
429585n 0m
430002n 0.0872263m
430008n 1.10018m
430012n 4.51326m
430018n 4.37538m
430022n 1.11425m
430028n 0.0590888m
430032n 0.0056275m
430085n 0m
430502n 0.236271m
430508n 3.67626m
430512n 14.4828m
430518n 14.376m
430522n 3.575m
430528n 0.216582m
430532n 0.00281275m
430585n 0m
431002n 0.146227m
431008n 2.58146m
431012n 10.0671m
431018n 9.96029m
431022n 2.40149m
431028n 0.146227m
431032n 0.0056241m
431085n 0m
431502n 0.267035m
431508n 4.17699m
431512n 16.5927m
431518n 16.6574m
431522n 4.13202m
431528n 0.331686m
431532n 0.00281089m
431585n 0m
432002n 0.376443m
432008n 5.77025m
432012n 23.2777m
432018n 23.0136m
432022n 6.17479m
432028n 0.368015m
432032n 0.00842783m
432085n 0m
432502n 0.0449459m
432508n 0.530924m
432512n 2.16864m
432518n 2.31472m
432522n 0.516878m
432528n 0.0421368m
432585n 0m
433002n 0.14323m
433008n 2.37874m
433012n 10.2143m
433018n 10.0008m
433022n 2.40121m
433028n 0.129188m
433032n 0.00280843m
433085n 0m
433502n 0.0196579m
433508n 0.541997m
433512n 2.16518m
433518n 2.27751m
433522n 0.561655m
433528n 0.0505489m
433585n 0m
434002n 0.71254m
434008n 11.3754m
434012n 42.5897m
434018n 43.1002m
434022n 11.0107m
434028n 0.591913m
434032n 0.0196369m
434085n 0m
434502n 0.0224416m
434508n 0.260883m
434512n 1.09403m
434518n 1.1866m
434522n 0.235637m
434528n 0.00561039m
434585n 0m
435002n 0.708957m
435008n 10.8754m
435012n 42.8429m
435018n 43.3557m
435022n 10.7941m
435028n 0.683738m
435032n 0.00840661m
435085n 0m
435502n 0.13448m
435508n 1.90513m
435512n 7.69058m
435518n 7.75781m
435522n 2.0172m
435528n 0.106463m
435585n 0m
436002n 0.0364197m
436008n 0.616333m
436012n 2.15717m
436018n 2.19358m
436022n 0.5547m
436028n 0.0448242m
436085n 0m
436502n 0.112033m
436508n 2.42551m
436512n 10.1754m
436518n 9.56761m
436522n 2.728m
436528n 0.198858m
436585n 0m
437002n 0.0644119m
437008n 1.0894m
437012n 4.37441m
437018n 4.46683m
437022n 1.14261m
437028n 0.0644119m
437085n 0m
437502n 0.16519m
437508n 2.46945m
437512n 9.91419m
437518n 10.0318m
437522n 2.45265m
437528n 0.15959m
437585n 0m
438002n 1.00072m
438008n 16.2827m
438012n 65.0415m
438018n 65.1505m
438022n 16.4197m
438028n 1.0175m
438032n 0.00838596m
438085n 0m
438502n 0.672901m
438508n 11.6096m
438512n 45.9946m
438518n 46.4357m
438522n 11.6934m
438528n 0.846012m
438532n 0.00837636m
438585n 0m
439002n 0.108878m
439008n 1.39866m
439012n 5.55277m
439018n 5.41039m
439022n 1.38749m
439028n 0.100503m
439085n 0m
439585n 0m
440002n 0.228848m
440008n 3.41318m
440012n 13.0694m
440018n 13.3206m
440022n 3.21224m
440028n 0.23722m
440032n 0.00279082m
440085n 0m
440502n 0.186934m
440508n 2.59755m
440512n 11.1407m
440518n 10.9873m
440522n 2.83192m
440528n 0.153454m
440585n 0m
441002n 0.0278991m
441008n 0.496605m
441012n 2.23193m
441018n 2.21519m
441022n 0.585882m
441028n 0.0223193m
441085n 0m
441502n 0.108786m
441508n 2.03067m
441512n 7.69311m
441518n 7.41139m
441522n 2.18687m
441528n 0.094839m
441585n 0m
442002n 0.14502m
442008n 1.91873m
442012n 7.83946m
442018n 7.66655m
442022n 1.84622m
442028n 0.100399m
442032n 0.0055777m
442085n 0m
442502n 0.1422m
442508n 2.02148m
442512n 8.78017m
442518n 8.89728m
442522n 2.32539m
442528n 0.136624m
442585n 0m
443002n 0.0418202m
443008n 0.780644m
443012n 3.32052m
443018n 3.3261m
443022n 0.84198m
443028n 0.0529723m
443085n 0m
443502n 0.264753m
443508n 4.13015m
443512n 16.3395m
443518n 16.6572m
443522n 4.19425m
443528n 0.217376m
443585n 0m
444002n 0.264631m
444008n 4.69093m
444012n 18.7944m
444018n 18.4991m
444022n 4.76893m
444028n 0.331485m
444032n 0.00278559m
444085n 0m
444502n 0.197707m
444508n 3.77871m
444512n 14.3769m
444518n 14.1903m
444522n 3.44734m
444528n 0.206061m
444532n 0.0027846m
444585n 0m
445002n 0.258862m
445008n 4.17242m
445012n 16.5533m
445018n 16.2777m
445022n 4.28097m
445028n 0.203193m
445085n 0m
445502n 0.180881m
445508n 2.5379m
445512n 9.71471m
445518n 9.90672m
445522n 2.56016m
445528n 0.130791m
445532n 0.00834836m
445585n 0m
446002n 1.84544m
446008n 27.898m
446012n 111.698m
446018n 111.639m
446022n 28.1395m
446028n 1.80381m
446032n 0.0194257m
446085n 0m
446502n 0.185881m
446508n 2.71053m
446512n 10.9698m
446518n 10.9392m
446522n 2.70221m
446528n 0.227496m
446532n 0.00277434m
446585n 0m
447002n 0.208002m
447008n 3.59706m
447012n 14.4964m
447018n 13.828m
447022n 3.66084m
447028n 0.26347m
447085n 0m
447502n 0.138642m
447508n 1.84671m
447512n 7.59758m
447518n 7.75841m
447522n 1.95763m
447528n 0.110914m
447585n 0m
448002n 0.127523m
448008n 2.29264m
448012n 8.72424m
448018n 8.72424m
448022n 2.15958m
448028n 0.149701m
448085n 0m
448502n 0.426659m
448508n 6.38881m
448512n 25.0565m
448518n 25.0621m
448522n 6.36664m
448528n 0.410036m
448532n 0.00831155m
448585n 0m
449002n 0.063715m
449008n 1.02221m
449012n 4.40464m
449018n 4.45174m
449022n 1.03883m
449028n 0.0997278m
449085n 0m
449502n 0.578521m
449508n 7.74776m
449512n 31.6803m
449518n 31.5945m
449522n 8.11314m
449528n 0.528696m
449532n 0.0138402m
449585n 0m
450002n 0.0470529m
450008n 0.846953m
450012n 3.3546m
450018n 3.13317m
450022n 0.852489m
450028n 0.0664277m
450032n 0.00276782m
450085n 0m
450502n 1.05833m
450508n 16.7233m
450512n 66.9152m
450518n 66.0006m
450522n 16.8145m
450528n 1.01964m
450532n 0.0110531m
450585n 0m
451002n 0.317638m
451008n 4.43589m
451012n 17.2629m
451018n 17.495m
451022n 4.42484m
451028n 0.256873m
451085n 0m
451502n 0.242957m
451508n 4.54993m
451512n 16.9656m
451518n 17.7884m
451522n 4.3401m
451528n 0.28161m
451532n 0.00276088m
451585n 0m
452002n 0.0386502m
452008n 0.596318m
452012n 2.0457m
452018n 2.22791m
452022n 0.585275m
452028n 0.0276073m
452085n 0m
452502n 0.670153m
452508n 10.7886m
452512n 42.5258m
452518n 42.0183m
452522n 10.9183m
452528n 0.620512m
452532n 0.00551566m
452585n 0m
453002n 0.102023m
453008n 1.55517m
453012n 6.60118m
453018n 6.55707m
453022n 1.63237m
453028n 0.0965085m
453085n 0m
453502n 0.0193007m
453508n 0.551448m
453512n 2.29678m
453518n 2.11204m
453522n 0.512846m
453528n 0.0193007m
453532n 0.00275724m
453585n 0m
454002n 0.0275702m
454008n 0.794021m
454012n 3.30566m
454018n 3.23398m
454022n 0.849161m
454028n 0.0606543m
454085n 0m
454502n 0.349962m
454508n 5.07583m
454512n 20.882m
454518n 20.6643m
454522n 5.09787m
454528n 0.270049m
454532n 0.00826682m
454585n 0m
455002n 0.336012m
455008n 5.32111m
455012n 20.4362m
455018n 20.7639m
455022n 5.12832m
455028n 0.336012m
455032n 0.0055084m
455085n 0m
455502n 0.101889m
455508n 1.71834m
455512n 6.28131m
455518n 6.598m
455522n 1.69907m
455528n 0.121165m
455532n 0.00275375m
455585n 0m
456002n 0.701415m
456008n 11.671m
456012n 45.801m
456018n 45.0474m
456022n 11.5472m
456028n 0.737173m
456032n 0.0110026m
456085n 0m
456502n 0.615517m
456508n 10.3017m
456512n 41.4072m
456518n 41.0995m
456522n 10.3017m
456528n 0.678717m
456532n 0.00549569m
456585n 0m
457002n 0.0164866m
457008n 0.310498m
457012n 1.07163m
457018n 0.99744m
457022n 0.326985m
457028n 0.0247299m
457085n 0m
457502n 0.0631902m
457508n 1.32425m
457512n 5.42886m
457518n 5.45084m
457522n 1.38469m
457528n 0.082422m
457585n 0m
458002n 0.0714248m
458008n 1.02192m
458012n 4.37065m
458018n 4.32669m
458022n 1.11807m
458028n 0.076919m
458032n 0.00274711m
458085n 0m
458502n 0.0164822m
458508n 0.280197m
458512n 1.14002m
458518n 1.06585m
458522n 0.238992m
458528n 0.00549406m
458585n 0m
459002n 0.115347m
459008n 2.41406m
459012n 9.70842m
459018n 9.98854m
459022n 2.35913m
459028n 0.126333m
459085n 0m
459502n 0.0384471m
459508n 0.477843m
459512n 2.23268m
459518n 2.1448m
459522n 0.565722m
459528n 0.0329547m
459585n 0m
460002n 0.156493m
460008n 2.74549m
460012n 10.8145m
460018n 10.9023m
460022n 2.64116m
460028n 0.192184m
460032n 0.00274549m
460085n 0m
460502n 0.109802m
460508n 1.60036m
460512n 6.36027m
460518n 6.73359m
460522n 1.53722m
460528n 0.123527m
460532n 0.00274504m
460585n 0m
461002n 0.203062m
461008n 3.43834m
461012n 14.2555m
461018n 13.9701m
461022n 3.54536m
461028n 0.249712m
461032n 0.00823226m
461085n 0m
461502n 0.285248m
461508n 5.08783m
461512n 19.5971m
461518n 19.1884m
461522n 4.92601m
461528n 0.282505m
461585n 0m
462002n 0.148082m
462008n 1.90586m
462012n 7.5357m
462018n 7.67556m
462022n 1.80989m
462028n 0.120659m
462085n 0m
462502n 0.0740328m
462508n 1.05291m
462512n 4.20342m
462518n 4.40907m
462522n 1.14614m
462528n 0.0822587m
462585n 0m
463002n 0.043869m
463008n 0.589489m
463012n 2.19071m
463018n 2.12764m
463022n 0.499009m
463028n 0.0329017m
463085n 0m
463502n 0.106911m
463508n 1.96551m
463512n 7.48922m
463518n 7.59065m
463522n 1.90794m
463528n 0.123358m
463532n 0.00548259m
463585n 0m
464002n 3.91734m
464008n 63.0888m
464012n 252.764m
464018n 251.977m
464022n 64.3446m
464028n 3.97182m
464032n 0.0490349m
464085n 0m
464502n 0.449176m
464508n 7.08609m
464512n 28.2491m
464518n 27.5712m
464522n 6.97719m
464528n 0.441009m
464532n 0.00544455m
464585n 0m
465002n 0.179608m
465008n 3.44521m
465012n 14.1782m
465018n 13.8189m
465022n 3.52957m
465028n 0.22315m
465085n 0m
465502n 0.10611m
465508n 2.05961m
465512n 8.72819m
465518n 8.57039m
465522n 2.15484m
465528n 0.1442m
465532n 0.00272076m
465585n 0m
466002n 0.231191m
466008n 3.26387m
466012n 12.8406m
466018n 12.6502m
466022n 3.43794m
466028n 0.209432m
466032n 0.00543978m
466085n 0m
466502n 0.125098m
466508n 1.31081m
466512n 5.56144m
466518n 5.26773m
466522n 1.25098m
466528n 0.0761468m
466532n 0.00271953m
466585n 0m
467002n 0.119637m
467008n 1.92779m
467012n 7.47188m
467018n 7.60511m
467022n 1.78368m
467028n 0.125075m
467085n 0m
467502n 0.752291m
467508n 12.0475m
467512n 47.5247m
467518n 46.6121m
467522n 11.7651m
467528n 0.757722m
467532n 0.0135793m
467585n 0m
468002n 0.0651718m
468008n 1.28171m
468012n 5.40654m
468018n 5.44184m
468022n 1.31973m
468028n 0.0624563m
468085n 0m
468502n 0.105887m
468508n 1.70506m
468512n 6.29894m
468518n 6.44826m
468522n 1.65619m
468528n 0.0705915m
468532n 0.00271506m
468585n 0m
469002n 0.0190049m
469008n 0.290504m
469012n 1.06156m
469018n 1.06156m
469022n 0.274214m
469028n 0.00814496m
469085n 0m
469502n 0.0868703m
469508n 1.02073m
469512n 4.28651m
469518n 4.3408m
469522n 1.05873m
469528n 0.0624381m
469585n 0m
470002n 0.07872m
470008n 0.692193m
470012n 3.28452m
470018n 3.19223m
470022n 0.844204m
470028n 0.0515752m
470085n 0m
470502n 0.119415m
470508n 1.82651m
470512n 7.44988m
470518n 7.55029m
470522n 1.90521m
470528n 0.143841m
470585n 0m
471002n 0.777881m
471008n 13.5845m
471012n 53.9367m
471018n 53.0965m
471022n 13.2945m
471028n 0.791433m
471032n 0.0243935m
471085n 0m
471502n 0.0596238m
471508n 0.853705m
471512n 3.07605m
471518n 3.22782m
471522n 0.869966m
471528n 0.0406526m
471532n 0.00271017m
471585n 0m
472002n 0.119226m
472008n 1.9618m
472012n 7.29985m
472018n 7.55727m
472022n 1.89677m
472028n 0.132774m
472085n 0m
472502n 0.143582m
472508n 2.1727m
472512n 8.49573m
472518n 8.47135m
472522n 2.2323m
472528n 0.149m
472532n 0.0027091m
472585n 0m
473002n 0.0379244m
473008n 0.831627m
473012n 3.18565m
473018n 3.24253m
473022n 0.785576m
473028n 0.0406332m
473085n 0m
473502n 0.227468m
473508n 3.57991m
473512n 13.8403m
473518n 13.9189m
473522n 3.38494m
473528n 0.251839m
473585n 0m
474002n 0.138069m
474008n 2.73972m
474012n 10.8641m
474018n 10.4499m
474022n 2.72077m
474028n 0.15702m
474032n 0.00270724m
474085n 0m
474502n 0.113683m
474508n 1.89201m
474512n 7.33255m
474518n 7.63029m
474522n 1.87306m
474528n 0.105563m
474585n 0m
475002n 0.097427m
475008n 1.64814m
475012n 6.20827m
475018n 6.47348m
475022n 1.70768m
475028n 0.100133m
475085n 0m
475502n 0.467882m
475508n 6.84243m
475512n 26.3582m
475518n 26.5016m
475522n 6.98848m
475528n 0.438132m
475532n 0.00270452m
475585n 0m
476085n 0m
476502n 0.21627m
476508n 4.24971m
476512n 17.0421m
476518n 17.2746m
476522n 4.22538m
476528n 0.240601m
476532n 0.00270338m
476585n 0m
477002n 0.0432495m
477008n 1.10286m
477012n 4.19249m
477018n 4.34116m
477022n 1.06231m
477028n 0.0702804m
477085n 0m
477502n 0.11892m
477508n 1.30272m
477512n 5.29195m
477518n 5.39196m
477522n 1.34056m
477528n 0.0648656m
477532n 0.00270273m
477585n 0m
478085n 0m
478502n 0.218841m
478508n 3.65815m
478512n 15.0514m
478518n 14.9244m
478522n 3.71489m
478528n 0.245858m
478532n 0.00810521m
478585n 0m
479002n 0.280862m
479008n 4.23183m
