% Model,One_8LayerNanosphere_CUBE_PML.mph
% Version,COMSOL 5.5.0.352
% Date,"Jun 22 2020, 19:25"
% Dimension,3
% Nodes,4365
% Expressions,4
% Description,"Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm"
% Length unit,m
% X,Y,Z,ewfd.Ex (V/m) @ lambda0=400,ewfd.Ey (V/m) @ lambda0=400,ewfd.Ez (V/m) @ lambda0=400,ewfd.normE (V/m) @ lambda0=400
-9.671475488320205E-8,-1.0122000817703018E-7,-2.4204096E-7,0.017051005549758788-0.03563346473570585i,0.0365574974307164-0.03798081970058555i,0.03501782016214048+0.12439056905550862i,0.14504951156244475
-9.937403799301918E-8,-5.9023822960298E-8,-2.4204096E-7,0.013060740655954512-0.03571728244411378i,0.02193828628544975-0.025682909800620154i,0.0413138031768589+0.1428817063574962i,0.15720823352033533
1.114718249278935E-8,-1.596617153240696E-7,-2.4300144E-7,0.02484847848611983-0.015237459152403264i,0.002526090189356789+0.006863251745532858i,-0.006803512210018003-0.01193729612241556i,0.03316920372687899
-9.446341725009844E-8,-1.584343089793015E-7,-2.4204096E-7,0.018029389086255454-0.02928775682940369i,0.05342459432299789-0.041380817495207264i,0.02307958561780491+0.08559156377401145i,0.11674051910135223
-1.7422232712345402E-7,-1.7659261992477463E-7,-2.4108048E-7,-0.062031941944325174-0.023353002362065795i,0.11301581599840385+0.006038360283730661i,0.032765520648986+0.12687132541115748i,0.18547341143601634
-2.4012E-7,-1.4407200000000015E-7,-2.410804800000001E-7,-0.10077498363047056+0.004391380145597112i,0.0018119142681547766+0.0023849227383144086i,-1.744571359139023E-17-1.5598175413560045E-17i,0.10104679702689612
-2.4011999999999996E-7,-2.4011999999999996E-7,-2.4108048E-7,0.003200799009969132+0.0016425727504901164i,0.0033202251667352415+0.0017038593699213248i,5.251922003460846E-19+1.6324337088377342E-18i,0.007329554164455319
-4.576527529197507E-8,-9.816485229399854E-8,-2.4204096E-7,0.0551354749775013-0.05986158833869222i,0.02215785636637641-0.03338965852153409i,0.038206668491304815+0.03182538758288961i,0.10360924808386282
-1.4407199999999994E-7,-2.4012E-7,-2.4108048000000003E-7,1.577625171456663E-4+0.0012510599340028984i,0.16183959531063238-0.003598392580057326i,5.437709669439717E-17+5.282376224957382E-17i,0.16190290001656013
-4.8023999999999954E-8,-2.4012E-7,-2.4204096E-7,3.450739919013332E-4-1.4087842569159478E-4i,0.04422242038532634-0.025381580430956768i,-2.009852092280661E-19-8.44533067689885E-20i,0.05099284877208617
4.802400000000001E-8,-2.4012E-7,-2.4300144E-7,2.4351014927860397E-4+2.1574548201697477E-4i,-0.015553732675794475+0.033305879368267975i,-8.073958206153226E-18+3.088801256807758E-18i,0.03676608171550025
-1.440720000000001E-7,2.4011999999999996E-7,-2.4492239999999997E-7,0,0,0,0
-1.4407200000000015E-7,2.4012000000000006E-7,-2.439619199999999E-7,-1.4170001208615386E-4-4.710275289468638E-5i,-0.0061963642272033865+0.02715579434036341i,5.48635218325449E-18-3.529916442667948E-18i,0.027855916112114642
9.900100413175551E-8,-3.798917086619391E-8,-2.4492239999999997E-7,0,0,-0.0930935595933764-0.0011052165599039444i,0.09310011998601188
9.900100413175554E-8,-3.79891708661939E-8,-2.4396191999999995E-7,0.005325617086794475+0.0032019748029504143i,-9.78698002264894E-4+0.006635856360301044i,-0.09481431596725243-0.022752592964786832i,0.09793578830005194
5.211796983091069E-8,-5.4162761893454336E-8,-2.4300144E-7,0.0167272388837283-0.017181883141312814i,-0.0010273361909174845+0.008646127930315346i,-0.046591837335259324-0.06428024476021257i,0.08339058539807288
1.739516067996801E-7,-1.7548281276960656E-7,-2.4492239999999997E-7,0,0,-0.030443619567714148-0.0023674194979980113i,0.030535530901937974
2.4012E-7,-2.4012E-7,-2.4492239999999997E-7,0,0,0,0
1.7395160679968012E-7,-1.7548281276960653E-7,-2.4396191999999995E-7,-0.008836329504718587+0.015892683524720265i,-0.006857518404499889+0.017479580040278643i,-0.032922017722992275-0.009775579091731063i,0.043161671539080834
2.4012000000000006E-7,-2.4012000000000006E-7,-2.4396191999999995E-7,-1.753918319875521E-4+2.1890784390684676E-4i,1.79546731538772E-4-2.2409360479491136E-4i,-7.258348477909395E-33+8.215294919026803E-34i,5.676545317620455E-4
2.0275987839815527E-8,-8.093202300823256E-8,-2.4204095999999995E-7,0.04419135856712413-0.05558541308263868i,-0.009664043909334832-0.010191271583372906i,0.023407032548905027-0.11113802128211812i,0.13478843599541887
7.79894993423206E-8,-9.959466686708999E-8,-2.4300144E-7,-0.003601532864361849-7.353310300362475E-4i,-0.009445244337000782+0.023970337193896667i,-0.0638785982917738-0.06582235987169421i,0.09536008768403542
1.0592343892565276E-7,-1.6545462910977203E-7,-2.4300144000000003E-7,-0.015314964518188605+0.010703624750542413i,-0.02548991685109528+0.0451038411360778i,-0.04978517787918318-0.04095062596232705i,0.08481125138488826
1.44072E-7,-2.4012E-7,-2.4300144E-7,-1.1812003604721778E-4-8.991739272672337E-5i,-0.03303973477834685+0.051060686199308515i,-7.884275709835247E-34-2.3672888899759773E-33i,0.06081870611253628
1.5808844531968485E-7,-9.12906196237978E-8,-2.4492239999999997E-7,-9.264942031333768E-16+8.259065013958971E-16i,-4.425890988558602E-16+3.9453804778893387E-16i,-0.07142669674501423-0.004099888370115007i,0.07154426666443392
1.5808844531968488E-7,-9.129061962379779E-8,-2.4396191999999995E-7,-0.01219093107286473+0.026497689876687217i,-0.0036261922902170005+0.013006905392662225i,-0.07548586619540802-0.021197319857337922i,0.08474915510873225
2.4012000000000006E-7,-1.4407199999999997E-7,-2.4492239999999997E-7,0,0,0,0
2.4012E-7,-1.4407199999999994E-7,-2.439619199999999E-7,-0.01696524750188017+0.030986637717838425i,1.8731012276363953E-4-2.5066333795974594E-4i,-7.96920227337547E-18+2.324884884671382E-18i,0.03533113542007571
-7.802532568958388E-8,-1.6373678643956707E-8,-2.4204096E-7,0.03507733038671804-0.054559861355461724i,0.005612024869721213-0.007985346292081376i,0.048625954786851056+0.10598751549787626i,0.13384501972865084
-1.5303772453918827E-7,-6.7940869207794006E-9,-2.4204096E-7,-0.06155569125794825+0.029274829484908838i,0.0026227075812631675-0.00253932989663458i,0.029070105348760786+0.1800921755059826i,0.19488438120613102
-2.4012000000000006E-7,4.80239999999999E-8,-2.4204096E-7,-0.1245871761665518+0.08943403210477013i,-7.198338149068853E-5-3.427476732719053E-4i,3.539004100848803E-17+5.841329159232247E-18i,0.15336544960752027
-8.866619432752888E-8,4.0621706754969906E-8,-2.4300144000000003E-7,0.030224365882313368-0.016278368184242126i,-0.008840016955990805+0.013207351027764339i,0.06747994918812214+0.06215620523154267i,0.0992422984677618
-5.1736217706334045E-8,4.600440612163933E-8,-2.4300144E-7,0.047418234940002614-0.030904253552510676i,-0.008764214222621478+0.010576965362314242i,0.05366305289017826+0.03499483960677956i,0.08658525945139225
-1.39794288914699E-7,9.363992008860306E-8,-2.4300144E-7,-0.008314186916006506+0.013264491453336278i,-0.015432595656157145+0.028770940750258548i,0.05012910937316845+0.06273197730647617i,0.08823115766811973
-2.4012E-7,1.4407199999999997E-7,-2.430014400000001E-7,-0.038000254426937156+0.03305911049425539i,0.001371296022046507-4.7066002241357335E-4i,1.523630329152105E-19+7.449886378636105E-20i,0.050435199062228715
-1.6978846232259336E-7,1.8263122012719073E-7,-2.4300144E-7,-0.009992826736356712+0.012060624197815104i,-0.016599348968983563+0.03520139526657294i,0.016227760983744878+0.024276386445252505i,0.051133218141038383
-2.4012E-7,2.4012E-7,-2.4300144E-7,-8.232381581453512E-4+1.1364556250457146E-4i,0.001007146188615905-1.3903351538933515E-4i,6.892278718372219E-19+5.220188842919304E-19i,0.0018477428320180125
-5.674870414123856E-8,8.603967916828363E-8,-2.4492239999999997E-7,-1.7712943765114287E-16+1.4161216252504155E-16i,-1.0226530690653649E-15+8.175948308967176E-16i,0.05411070905221612+0.00602953909879877i,0.05444560749847068
-5.674870414123855E-8,8.603967916828364E-8,-2.4396191999999995E-7,0.02125817627394517-0.014786657664361587i,-0.0052102755431346825+0.008953430492098879i,0.052228422818589866+0.015822228015753444i,0.06129722979293435
-9.24256078967475E-8,1.7569550363479647E-7,-2.4492239999999997E-7,3.817298171081326E-16-3.5414089986973407E-16i,4.670274710040252E-16-4.332738010832425E-16i,0.036988484687357166+0.0013867547916626294i,0.0370144713364794
-9.242560789674748E-8,1.7569550363479647E-7,-2.4396191999999995E-7,0.006690796141101664-0.002214428694475019i,-0.007079974378498179+0.023550713857158474i,0.03398378329463587+0.008247266272945546i,0.04333767220093681
2.7628409741626704E-8,-4.3779018971791295E-8,-2.4204095999999995E-7,0.03534273113051643-0.0619291078069558i,-0.00789567604045835-0.006841845771968356i,0.021913709851436935-0.14728456924231972i,0.16550035317612652
2.1989908584806877E-8,-2.2523202233671572E-8,-2.4204096E-7,0.040067095361206694-0.06657194844505265i,-0.0031053095888544224-0.004751593790445623i,0.02547599230337154-0.14596105060771755i,0.16748323054989073
4.7369804961592264E-8,-1.3458812043968712E-8,-2.4300144E-7,0.021736105266375604-0.022020622514186877i,1.2380658344071742E-5+0.0019662049588702805i,-0.041845254297831536-0.06541329973511135i,0.08361513515977854
8.576386598296268E-8,1.793083461757385E-8,-2.4492239999999997E-7,0,0,-0.08989113470788022+3.6890042734657015E-4i,0.08989189166212692
8.576386598296269E-8,1.7930834617573866E-8,-2.4396191999999995E-7,0.009865776094855635-0.0024829498839824553i,3.6756665618339267E-4-0.0030103320523751035i,-0.09054617704542108-0.020439390659785308i,0.09343105019260788
2.152355400819981E-9,-2.8305860883111135E-9,-2.4204096E-7,0.0547571850606561-0.07281744661160232i,-4.771407823440173E-5-8.229143662178646E-4i,0.03552205630199283-0.10692272940077674i,0.1450565688751332
1.7554530790247375E-8,-7.261208477150318E-9,-2.4204095999999995E-7,0.04415744709898113-0.06891448705470385i,-0.0010389373129168883-0.0016229091454577622i,0.02803301761157881-0.1401887607058666i,0.1648439017238926
2.124338445878854E-8,1.6269147920279005E-8,-2.4300144E-7,0.03868395804773318-0.032108995412776155i,-0.0010662329139603506-7.125674277337735E-4i,-0.011495432019566544-0.041010960873800836i,0.06590863673593089
2.64909874471094E-8,5.547765008912125E-8,-2.4492239999999997E-7,0,0,-0.03458631005985985+0.005405974881948019i,0.03500624812774164
2.6490987447109406E-8,5.5477650089121256E-8,-2.4396191999999995E-7,0.023375112153014854-0.019235514041224536i,-0.0010302529893904727-0.004115860232311992i,-0.032986734268839746-0.002859652644692026i,0.045073622425702814
4.78574271792036E-8,2.682718293670074E-8,-2.4300144E-7,0.021018063278339306-0.021170305983999917i,1.6404761937188875E-4-0.00391859191158426i,-0.04238308382287391-0.06482635446169373i,0.08309206707249239
6.236384995487717E-8,5.199289168173673E-8,-2.4492239999999997E-7,0,0,-0.06999837226104072+0.0022737366258246718i,0.07003529108555809
6.236384995487718E-8,5.199289168173675E-8,-2.4396191999999995E-7,0.015729722240555834-0.010640028170723794i,4.0752053174325823E-4-0.007171805982018002i,-0.06973945878320728-0.013882561015269404i,0.07395262132152099
-4.324662682286021E-8,-2.3039283177718824E-8,-2.4108048E-7,0.11490136822330903-0.15410587480064225i,-0.009228690271883827-0.010842946334848363i,-0.015876526855962823+0.057662381048237024i,0.20277538031674255
-5.30951411678238E-8,-4.616101345944548E-8,-2.4108048E-7,0.09433220835953446-0.14504696828666716i,-0.01003076844807621-0.02106171191318141i,-0.0038707994044572362+0.10679014251682917i,0.2051129702784104
-9.96206808426127E-9,-4.9041946617172074E-8,-2.4108048E-7,0.16831588673647072-0.1733524695134447i,-0.04051760169933979-0.020131906689573303i,-0.0031479919142940634-0.08046117612759338i,0.2596832269720565
-4.64842950942394E-8,1.0448707604832772E-8,-2.4204095999999995E-7,0.05790597327262165-0.07190227168896213i,-0.002360297241806985+0.005180227820333545i,0.04901351636039535+0.0241106835649469i,0.10767641712085471
-1.0546239844261322E-8,1.2156191986716313E-8,-2.4204096E-7,0.06096484952622498-0.07495137434823386i,-3.32993310488677E-4+0.0046773154667283535i,0.04053341603860432-0.07474179066447956i,0.12901431038229214
-1.3862055560435005E-8,5.14185180189001E-8,-2.4300144E-7,0.04938640268929414-0.03520667620576367i,-0.007015925086477236+0.0050857117662281995i,0.02399123145031429-0.0022929675874014646i,0.0658487218681252
8.232191377304945E-9,8.711570343633741E-8,-2.4492239999999997E-7,0,0,-0.012029747447177871+0.005296624031404131i,0.013144164095633099
8.232191377304952E-9,8.711570343633742E-8,-2.4396191999999995E-7,0.023246135712782362-0.0192171067873117i,-0.0022092894398816265-0.002810141223604236i,-0.011260465625640039+0.001956558204962779i,0.03246595887578232
-1.5490615500631175E-7,-1.0285947429966711E-7,-2.4108048E-7,-0.07738863839597136-0.03372945577641425i,0.07709236019458636-0.00605947271940676i,0.07615602063662578+0.2773641092917235i,0.3099762653765965
-2.4012000000000006E-7,-4.802400000000014E-8,-2.4108048E-7,-0.11111029718397576+0.04825712569943877i,4.388755746115549E-4+9.616026713809932E-4i,2.6332699267328457E-17+1.0485068611898546E-17i,0.12115983809892707
-9.671475488320205E-8,-1.0122000817703016E-7,-2.4108048000000003E-7,0.0010021705482395635-0.09692653382363892i,0.05307369554521096-0.02651894117874757i,0.04888704504362704+0.242323035597775i,0.27221780277969615
-9.937403799301916E-8,-5.902382296029801E-8,-2.4108048000000003E-7,-5.107608096658376E-4-0.10126569231706495i,0.024458921278043836-0.01794181092452417i,0.03914354633990671+0.27722278352375224i,0.2993854120722126
1.114718249278935E-8,-1.5966171532406958E-7,-2.4204096E-7,0.04022257375971473-0.031134741031927118i,-0.005375430607057574+9.203463516839608E-4i,0.014855529191873773-0.041180967419497984i,0.06758055863777881
-1.7422232712345405E-7,-1.7659261992477463E-7,-2.4012E-7,-0.053231274788204754+0.012674392732857162i,0.21223040071671112-0.04276024606122793i,0.08699021440691898+0.12979034161580996i,0.2727748052779203
-2.4012E-7,-1.4407200000000005E-7,-2.4012E-7,-0.033445208179810365-0.09474208315001702i,0.01121343356358264-0.0058582865946299745i,-1.1297116750242344E-17-3.5437390000715014E-18i,0.10389149491199264
-2.4012E-7,-2.4012E-7,-2.4012E-7,0.016913302748365458+0.022789171093995655i,0.017544361036988913+0.023639466008223094i,-3.96086281644001E-18+2.676303196613308E-17i,0.057818240519009585
-9.446341725009841E-8,-1.584343089793015E-7,-2.4108048000000003E-7,-0.0024258664298222794-0.07867021898271843i,0.10547542209181067-0.01991694565856263i,0.042182902563684364+0.16588275380879983i,0.21694779738060083
-4.5765275291975054E-8,-9.816485229399853E-8,-2.4108048E-7,0.0981394665947054-0.13872847910621658i,-0.010588886116352765-0.03687944492798438i,0.02107299385515622+0.0841838830834648i,0.19495894663633268
-1.44072E-7,-2.401200000000001E-7,-2.401200000000001E-7,-0.010964988081771244+0.005083616285244564i,0.40236934610431413+0.011111865518001389i,2.536024442095202E-16+2.7167293083703166E-16i,0.4031280713567595
-4.80239999999999E-8,-2.4012E-7,-2.4108048E-7,-7.209131928887849E-4-6.930729434076556E-4i,0.0777466618314119-0.022868457531238718i,1.664479949043446E-17+9.04959678180708E-18i,0.08107060713556007
4.8024000000000034E-8,-2.4012E-7,-2.420409599999999E-7,5.830557769844318E-4+5.880569166280374E-4i,-0.03548904858649594+0.049386099406369725i,-1.9685612061770576E-34+1.1250640758462102E-32i,0.060844659969139216
-1.440720000000002E-7,2.4012E-7,-2.430014399999999E-7,-2.0409047382103038E-4-5.3008129064988085E-5i,-0.020584463140939233+0.044055976373136053i,-1.0568891284108921E-17+4.095703118412887E-18i,0.048630092159477896
-4.802400000000009E-8,2.4011999999999996E-7,-2.4492239999999997E-7,0,0,0,0
-4.802400000000006E-8,2.4012E-7,-2.4396191999999984E-7,6.035228693344868E-5+1.0926937645699409E-4i,-0.0048264494659347075+0.015687309690733908i,3.4028210083123867E-18-1.8283478467909365E-18i,0.01641501043336358
1.6694239463344661E-7,1.0740181695162425E-8,-2.4492239999999997E-7,-9.569733599602334E-16+8.644408554914757E-16i,6.097638115847374E-16-5.50803996211511E-16i,-0.07996540176261775-0.004062447099168154i,0.08006852662245265
1.6694239463344661E-7,1.0740181695162447E-8,-2.4396191999999995E-7,-0.01493267076959059+0.03501778526565596i,3.929556986982306E-4-0.0015098291827299961i,-0.0837067826579893-0.023147672184987717i,0.0948435953150037
9.900100413175554E-8,-3.79891708661939E-8,-2.4300144E-7,-0.021997275793595006+0.00841310821828638i,-0.004259137670732567+0.01056721349110617i,-0.08702788204814906-0.08976679726321114i,0.12774288597264585
5.211796983091069E-8,-5.4162761893454336E-8,-2.4204096E-7,0.005440320852531494-0.05119674759159556i,-0.01589697496226211-5.424929572238756E-4i,0.007551483064831945-0.17126128228010473i,0.17973197896894544
1.7395160679968012E-7,-1.7548281276960656E-7,-2.4300144E-7,-0.03593827601518913+0.02698422344302805i,-0.023873466091162913+0.03654356664267677i,-0.03660871646075962-0.026599486360854664i,0.07729909245753572
2.4012E-7,-2.4012E-7,-2.4300144E-7,-2.3827534535530385E-4-1.5560219714945357E-4i,2.4391990767194498E-4+1.5928829525207783E-4i,-5.535650175096726E-20-2.637335500644245E-19i,5.759064891515735E-4
2.0275987839815537E-8,-8.093202300823256E-8,-2.4108048E-7,0.19404991052157516-0.18225200793692245i,-0.08381199162062059-0.01935489937136405i,0.04486728345531211-0.15453487404346622i,0.32311979374494065
7.798949934232062E-8,-9.959466686708999E-8,-2.4204096E-7,-0.023430223113169297-0.03147462843252794i,-0.0371289067878848+0.021378446768349855i,-0.0066792544876557655-0.14222019562920116i,0.15379979412637926
1.0592343892565277E-7,-1.65454629109772E-7,-2.4204096E-7,-0.03292932593926246-0.009604557791204962i,-0.06105292001469272+0.06484210206264006i,-0.010950098113594155-0.07050676598695994i,0.11920746249668052
1.4407200000000005E-7,-2.4012E-7,-2.4204095999999995E-7,-1.0826678101113417E-4-8.119644144675091E-4i,-0.06754695921282428+0.08515451715693038i,-1.1641700789891036E-19+1.5223948079328119E-19i,0.10870322307903225
1.5808844531968488E-7,-9.129061962379777E-8,-2.4300144E-7,-0.06123850047722134+0.0419366567548085i,-0.013510279413360717+0.024108445116948447i,-0.0790368163460257-0.06505210814107434i,0.12945238619576038
2.4012000000000006E-7,-4.802399999999996E-8,-2.449224E-7,0,0,0,0
2.4012000000000006E-7,-4.80239999999999E-8,-2.4396192E-7,-0.024043934056732785+0.04954181621308526i,-4.308488583178773E-5+9.757786716302063E-5i,-1.2106837932915296E-17+4.1923523220146605E-18i,0.05506847077306206
2.4012E-7,-1.4407199999999994E-7,-2.4300144E-7,-0.06276351961775278+0.0472483993826488i,3.6154373314962784E-4-5.869806078854257E-5i,-1.738079322650902E-19-1.2525403438634812E-19i,0.07856289387163504
