% Model,One_8LayerNanosphere_CUBE_PML.mph
% Version,COMSOL 5.5.0.352
% Date,"Jun 22 2020, 19:40"
% Dimension,3
% Nodes,18450
% Expressions,4
% Description,"Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm"
% Length unit,m
% X,Y,Z,ewfd.Ex (V/m) @ lambda0=400,ewfd.Ey (V/m) @ lambda0=400,ewfd.Ez (V/m) @ lambda0=400,ewfd.normE (V/m) @ lambda0=400
2.0640064567598563E-7,1.1624162879272099E-8,-3.692766309817594E-8,-0.5956708370171919+0.35434346100085284i,-0.01722506405842384+0.018728472743992825i,-0.021594272748633656+0.28302379844301123i,0.7494019243817234
2.0282629773618382E-7,1.908642275747611E-8,-5.0962745343592184E-8,-0.6269961445316231+0.42890198387238154i,-0.030449649505900043+0.03226767567554255i,0.05597345786372435+0.2719823953582828i,0.8100568783158094
1.9362207568913967E-7,2.25741442752634E-8,-3.148671174673873E-8,-0.6278962327539569+0.3388003091117371i,-0.03327827928900282+0.038387400316899065i,0.055000951438083326+0.3551256551323669i,0.8004882491102225
2.004390118210182E-7,4.0274555153686355E-8,-4.798085813516065E-8,-0.6137026092564206+0.3827458946450854i,-0.06126456701689044+0.06340326831455784i,0.034728379216983477+0.26694777936363584i,0.7768113718385573
1.7745719006669556E-7,2.1800363356236676E-8,-2.0825221515478146E-8,-0.6145513549031901+0.2629713400060506i,-0.030444824761658305+0.037622128771014146i,0.14432733043397536+0.42108367409015235i,0.804598399520298
1.772577359743918E-7,3.1299515035583924E-8,0,-0.3517958685789944+0.05764938996337532i,-0.025156799164075275+0.04310183052419355i,0.10116029277593996+0.3444186746364119i,0.508457410612226
1.7090891174988484E-7,5.0945855469943006E-8,-2.438572727858972E-8,-0.601104838153178+0.22433260850964282i,-0.07032420030715102+0.0783105948639552i,0.14612503047063508+0.39342108502384104i,0.7740226976918494
1.541312004128111E-7,8.71166247706379E-8,-3.246947409302692E-8,-0.5393738632144534+0.12447545559905229i,-0.10664466390463602+0.08552053920499862i,0.12643807247848063+0.33032840266612934i,0.671264060523445
1.9315598348249403E-7,6.453740338247326E-8,-5.1241483288039325E-8,-0.592545089893239+0.3375983209318393i,-0.09419600274464666+0.08948314399979693i,0.036400998026789894+0.2513729474697636i,0.7393169475040788
8.800117859034111E-8,1.7929837229133587E-7,-6.486822226937026E-8,-0.1498178835799525-0.02083156461738038i,-0.016512090368903342-0.035332396746465204i,-0.09408833636400268+0.09448097173261964i,0.20543925832806836
1.293775174531189E-7,1.4974280477577982E-7,-7.027482049461678E-8,-0.3418596175212093+0.06421112589116722i,-0.07695012461577548+0.019704477384963816i,-0.0645150000470053+0.15775544259198712i,0.39568771718574003
2.1958220625963394E-8,2.00628547790504E-7,-5.801743150480718E-8,0.12071929587364902-0.018697988637938957i,0.022433238938565053+0.0031186324529439086i,0.03386215413031672+0.019607824268851534i,0.1302792726784156
5.1505896204349145E-8,1.8982404009057186E-7,-7.357972859340936E-8,-0.06626979934534907+0.00867138941556189i,0.025149476345668133-0.023022233662343246i,-0.08594799204484585+0.048640069764908575i,0.12433688224417729
2.4586553777383132E-8,1.7166403269308043E-7,-4.8238586763097256E-8,0.11898020349702589-0.20265652586064695i,0.02694733293474011-0.009113916624864191i,0.0384913835574414-0.056353490169723165i,0.24643641621330595
2.052459506143887E-8,1.9252180443946368E-7,-8.132709150668591E-8,-0.012885906881143426+0.04132005995585831i,0.041987499762515854+0.011871430204585288i,-0.05432933866494495+0.009791939785980502i,0.08279893455866247
1.8765561424116547E-7,1.2651715207805725E-8,-5.177627112919359E-8,-0.7223450450789722+0.5050815331833486i,-0.023201544895455707+0.02437483288917473i,0.1827120200016392+0.37499159936427623i,0.9757268757195848
6.110530060250085E-8,1.5797195069015007E-7,-6.091801895520575E-8,-0.10523288885236382-0.09460048075974035i,0.015831631676829525-0.027089303027810333i,-0.05135831474763641+0.05098490097588348i,0.16222211258697936
9.751144535701313E-8,1.3410346193069693E-7,-7.005554598023184E-8,-0.3376815602948326+0.08063292689434115i,-0.03751685132325806+0.01691510837914396i,-0.021329360109682897+0.19678260108710055i,0.40188474477973196
1.3158525894188103E-7,1.0110617836206606E-7,-6.973421202118945E-8,-0.5517477200614457+0.30390852527591705i,-0.09993897594858653+0.08538645150132892i,0.1390647647515792+0.3265457513912494i,0.735041711214736
1.5234041262131686E-7,1.165487470706218E-7,-8.549145126055102E-8,-0.41969892646048024+0.24862115877352978i,-0.09111114606561224+0.07909899993181477i,0.0505353333627109+0.18532198708009137i,0.538008325786106
1.7641282992277524E-7,9.213433878075191E-8,-6.700579867497759E-8,-0.5388443911040719+0.30337971365252i,-0.1181680992063483+0.09656559325654084i,0.06825598274803+0.22201003936497718i,0.6780586035323704
1.9229593372660486E-7,3.804087409518532E-8,-7.533369611460365E-8,-0.5910567764756214+0.5207017001331065i,-0.06203431877215462+0.06558981754441955i,0.20309542323934443+0.2302220737727175i,0.850268452448091
1.7156639006043474E-7,2.5921939930458224E-8,-4.7885559742708284E-8,-0.7819261111594803+0.5114761944554508i,-0.0471722111270343+0.05466115672765511i,0.26322050536977143+0.45424267620134673i,1.0742155409882266
1.5673858036100046E-7,6.371044870954582E-8,-6.143285889201762E-8,-0.7131261304361782+0.4817867243239274i,-0.09909670936569233+0.10482861751183038i,0.26003131721105804+0.41094807676190354i,0.999072755546563
1.761911057104142E-7,6.561896584504076E-8,-9.354595442866057E-8,-0.46483931586033045+0.48915390592549046i,-0.08310225454520956+0.09348292450151449i,0.2558686516912342+0.19734700923457535i,0.7585938141279625
8.31943863928012E-8,1.620382518814288E-7,-1.0450980336760727E-7,-0.2564366245910526+0.12930841392623832i,0.029381074129132993-0.0024479645641364237i,-0.1601134557204659+0.09284659340641482i,0.3432347191589843
1.5536545664421017E-7,9.078968405157382E-8,-1.0825344406323274E-7,-0.3392012198332776+0.41435317965492746i,-0.0694398495452745+0.08967027087867055i,0.22029819574116044+0.1721133465182223i,0.614745491782225
1.2483452003078295E-7,1.2412740948303124E-7,-1.144933571161049E-7,-0.27468868949412156+0.27523179895396i,-0.02525237940605397+0.05075314788643765i,0.035967611318230286+0.15169698552521335i,0.4230462151528933
3.4603224943701146E-8,1.5582586594286445E-7,-8.319204485196921E-8,-0.10368427457221441+0.020671730230996034i,0.06578694668945953-0.006771732127523795i,-0.14070295740161037+0.0037438527286974286i,0.18869341695484826
3.169013139804418E-8,1.797013582641323E-7,-1.0393823843995376E-7,-0.16246993929063425+0.10961737424774992i,0.06439140258912913-0.0017790238728870806i,-0.1651503710625873+0.01753571993195731i,0.2648793687876262
1.7904870905131353E-7,3.0945648745641725E-8,-1.0528022896427155E-7,-0.39215863367043846+0.6062095300642206i,-0.04412767008381872+0.05281025222704396i,0.39103406019112624+0.17673192213566863i,0.842749928749367
7.013311589046388E-8,1.3504623098680364E-7,-9.614500273937092E-8,-0.26305841460691287+0.21475196568558777i,0.04780974879161296+0.0023941222041268923i,-0.15590521258317971+0.14901534026855526i,0.4055074348739529
1.028320063268588E-7,1.0580281676224938E-7,-1.0310840140341016E-7,-0.3548457256571214+0.44311463009912666i,-0.0072911109709304965+0.05076595772598894i,0.025122653845262712+0.2836550615595452i,0.6373566003280257
1.3343161637776863E-7,7.178446880890132E-8,-9.717506773159392E-8,-0.507909625138986+0.6457596622395007i,-0.0626555668481875+0.09150418494823273i,0.28648942901217184+0.37947225417699476i,0.9558092063133332
1.5730420793812771E-7,4.575660597636074E-8,-1.313838619255895E-7,-0.11017134271051644+0.5564543138165526i,-0.029819921773957866+0.056965947660764i,0.4425978616941851+0.146693555454757i,0.7371839820705198
1.5470443261935564E-7,3.584028465332857E-8,-8.474675524108066E-8,-0.6754992861422746+0.7571626204366203i,-0.05621591165247261+0.07209786033102702i,0.41649024913353005+0.43482097560983274i,1.183499325432875
4.618918518995607E-8,1.5386226413026597E-7,-1.3525148002220237E-7,-0.22307543833211585+0.2257632916376706i,0.10751935596463057-0.020128635582617963i,-0.28303319440287394+0.061500351896559176i,0.4436612647764364
8.871114480659308E-8,1.295822034904497E-7,-1.3942304445701712E-7,-0.14395623805583405+0.27502528350373207i,0.07195935211625673+0.006236672232736933i,-0.12317247146409172+0.11823689866819799i,0.36178837321509594
1.259806794577615E-7,8.871975463327394E-8,-1.426803193897898E-7,-0.021718156086912428+0.3988711875646107i,0.010022945072238065+0.047148553609454906i,0.19949737937304943+0.14890128672174724i,0.4732116969442288
3.8076530786832985E-8,1.2698595931338933E-7,-1.2175690510397175E-7,-0.17087230307391932+0.3531399794228148i,0.12705389595976718-0.030746073441612936i,-0.34894613170541017+0.10961514750965584i,0.5523529684168542
7.025302778070573E-8,1.0468633576472912E-7,-1.2847288893691847E-7,-0.15050339139118843+0.5192835942886213i,0.09297324311708485-0.006806560306826517i,-0.2216715561095719+0.2441530297145164i,0.6401823333755412
1.007929926740342E-7,7.34025955996275E-8,-1.2981845626508443E-7,-0.13277912532831312+0.7093237785019233i,0.031722231692846214+0.03688667284295553i,0.07574400884306244+0.3480007177542061i,0.8062697146140971
1.2659075132272614E-7,3.8890362828725146E-8,-1.219111207339094E-7,-0.2512523694880353+0.8630793315884252i,-0.01272828198821063+0.04960095491460401i,0.3748820223241694+0.39960511109703334i,1.0540327658167372
1.2282128457480078E-7,4.070752025622282E-8,-1.6540202492710006E-7,0.29972328728317316+0.44137204681384584i,0.021496303589561398+0.01699520005435538i,0.3320908700588752+0.15310549254013475i,0.6474247014472364
5.7901976617067086E-8,1.2162477783893718E-7,-1.6110485566694074E-7,-0.06305151355444329+0.3050106862072351i,0.12906819397999483-0.03627499181428339i,-0.2823786070493589+0.12096070077649783i,0.4579028622211429
9.655337541834351E-8,8.29834948059953E-8,-1.6700654264162162E-7,0.1899221879381113+0.3572572709281708i,0.07608753170700099-0.0020161078971069704i,0.034534026638378866+0.1590987037507778i,0.44278806787054387
3.219579685598752E-8,9.03466156410569E-8,-1.5231848117354347E-7,0.004973848244761559+0.6075502184957838i,0.1442200930924055-0.07159809251569689i,-0.5323007893817604+0.24537195206695905i,0.8596218663842633
6.359838189678751E-8,6.714900167453606E-8,-1.5442233450580758E-7,0.12889682142628167+0.7252284147814128i,0.10349942191922527-0.033741894216339156i,-0.3084030778924536+0.3524445357799173i,0.8797156924857931
8.856149790389357E-8,3.601945608528309E-8,-1.525105238084868E-7,0.18488569568312116+0.8363571805690994i,0.040637776869180714+9.286132672732134E-5i,-0.004586424300800844+0.40563184949706915i,0.9486662684160355
9.000559139064792E-8,3.480205703490395E-8,-1.8651490649425056E-7,0.47689021347776867+0.34906831509812747i,0.04672441726859273-0.012700822200836757i,0.05891004168243197+0.20204652307957874i,0.6292498855780243
2.98688091388583E-8,1.044489514220595E-7,-1.7971719669374636E-7,-0.015688000630850768+0.3303517086076086i,0.13836814926364358-0.07604972061375513i,-0.430666425483392+0.16831410438896707i,0.590083051963875
6.528729245823344E-8,7.141777255784972E-8,-1.863788378715469E-7,0.2949866499124651+0.331742833088082i,0.10755967642857628-0.04506046817118437i,-0.2041412374861524+0.20598713368754182i,0.5430618794591733
2.5183625038144807E-8,5.421499484760094E-8,-1.6978374293086107E-7,0.18922109983671273+0.7357852372949889i,0.10897818290495394-0.07457644872598765i,-0.668148841623731+0.37493395102536653i,1.08706939403599
5.164899656334567E-8,2.5760413639517607E-8,-1.7049569567329392E-7,0.34111537555967186+0.8055855390284102i,0.051788552259570346-0.02641874733202775i,-0.4534818888936408+0.4440701190810877i,1.0824209237242526
6.453692533840184E-8,2.8151308136120174E-8,-1.97844608514083E-7,0.47343320588519394+0.3134165361119698i,0.047805758854645365-0.024782351842832274i,-0.17441711754055803+0.2568650765789748i,0.649362677521928
2.6322069068235017E-8,6.492048845427821E-8,-1.9797090407134332E-7,0.18280326085077125+0.34182471225477523i,0.10380321108352307-0.07513232857043291i,-0.47735936595462364+0.26742569239993014i,0.6827711227896441
3.989613584625076E-8,4.33149237341187E-8,-2.0157409487938913E-7,0.33948145374098976+0.32503749792204073i,0.07550739479094394-0.05039068830427776i,-0.39463009716727965+0.2895374502985313i,0.6846719404567919
1.097528892321979E-8,4.120345718394941E-8,-1.916149263659951E-7,0.18753902499995087+0.5524380683125738i,0.07332630947017466-0.06342698508590885i,-0.6655732655655409+0.3635410872131286i,0.9617304810773609
2.2419026967141758E-8,2.2419026967141583E-8,-1.7718570613820169E-7,0.2831337923475385+0.7836081408928322i,0.04832334149019466-0.03747091230814911i,-0.717676008907393+0.44063314877553966i,1.1862480353039226
4.004757380414029E-8,1.935294447135073E-8,-2.0523560941681338E-7,0.3982284331837174+0.31878399940435487i,0.0353108581140566-0.024357358605770818i,-0.3897282076181315+0.312219548437399i,0.7151418278157471
2.783591198248184E-8,2.8681976664492024E-8,-1.9166928516021622E-7,0.30628010298158814+0.5594093681216326i,0.05530725304662726-0.04112679491116212i,-0.5832742827061796+0.38340802622888476i,0.9480045354202216
3.0933204325830356E-8,1.288764120533836E-8,-1.9240511514158667E-7,0.3502518101553977+0.5714312390882265i,0.025478511233793757-0.019103975978371844i,-0.5678666374603485+0.39727888746073353i,0.9646417640429265
1.9709720684080937E-8,3.500443133794447E-8,-2.061218491505999E-7,0.24776761426317778+0.34248333583028406i,0.05992036173212241-0.04899832854712713i,-0.5238661116494968+0.3248194158735298i,0.7514248526682803
1.3555432391538897E-8,1.8759947622995248E-8,-1.941559286096422E-7,0.25171668629887106+0.5717389042801927i,0.03551243016074893-0.031206393542662563i,-0.6751596967101127+0.3980375168486689i,1.0033760124885363
2.3715694334764438E-8,1.3738200069073495E-8,-2.0820381288795396E-7,0.31067680173190404+0.33478296125771795i,0.024592957973131855-0.019787162454861784i,-0.5054750226136704+0.33997764307610157i,0.7620290146657588
9.566192196515786E-9,2.0475063064884057E-8,-2.0878041038217253E-7,0.20970059051949325+0.35423110268131935i,0.03346949760847287-0.03126394449529737i,-0.5769248524581584+0.3493177624186201i,0.7914664972545331
9.766098435920723E-9,9.766098435920425E-9,-2.095453331445962E-7,0.2216603526376459+0.35334904775847104i,0.016597134267119198-0.015149392537819007i,-0.5782924688324447+0.35600545245507775i,0.7972815797340848
4.5922006087182184E-8,1.1086534648293689E-7,0,0.06664599201301252-0.7038526632747487i,0.022058447495432554-0.07056588232414793i,0.139323790024957-0.26471043408303474i,0.7713009374677878
2.939996330427762E-8,1.1257077097216924E-7,-2.938475251620387E-8,-0.010658714671748127-0.5569570819822929i,0.02232471721098401-0.024588102172353108i,0.04239946211661023-0.22576763151546475i,0.6035344554673772
4.498572384212141E-8,1.4309536288863837E-7,0,0.190785830517181-0.567050024471004i,0.010999296527323484-0.06172074061655758i,0.16497893496982893-0.1948983842059382i,0.6535633751042754
3.044774829766093E-8,1.4369004723209362E-7,-3.0431972496717897E-8,0.09989354916405843-0.46134757927210274i,0.019156913366112534-0.022957266894733087i,0.07302603436527412-0.16148827564825588i,0.5051174958693675
8.77801842078175E-8,1.2163321109166732E-7,0,0.027452785866315065-0.48972123927032696i,0.007478987414067602-0.05678675908787861i,0.22292287904461905-0.06748786471309948i,0.5462528480907326
6.466263930952074E-8,1.3099849441140026E-7,-3.4031419886234016E-8,-0.10555957600985426-0.34470818066286385i,0.007989463473791565-0.03717562364201699i,0.07341634492221592-0.03109861349053485i,0.37136983337349244
8.485284639171899E-8,8.485278109303987E-8,0,-0.09831104056635458-0.5853527891140228i,0.0018206615354177684-0.04363881068152573i,0.23789389789410118-0.07635235061909394i,0.6457529283793748
6.37736053557608E-8,9.596071684759482E-8,-3.353308935996515E-8,-0.24371230566075439-0.363931351673517i,-0.01269027204593897-0.022800735565854643i,0.09399949158476639-0.014656572171751479i,0.4491615651380792
1.1086538182103347E-7,4.5921920769827694E-8,0,-0.28403009890961856-0.3900072799334359i,-0.017431724121332152+0.009871076272522929i,0.34061888370281784+0.12218441930461811i,0.6037827398690935
1.113710810506437E-7,3.1836197796030315E-8,-3.135185505680626E-8,-0.7219197839048479+0.08405920373861714i,-0.04831680656550122+0.035433415729838186i,0.37193336332508914+0.3654350248127477i,0.8966546011817538
1.43095397508744E-7,4.4985613723216353E-8,0,-0.3162904207059472-0.16510378549997942i,-0.011908905272949126+0.02321319732749501i,0.36744167216331586+0.25019092672622234i,0.5711105594276938
1.4378712489306963E-7,3.0446920007343057E-8,-2.9970782056050064E-8,-0.6874076664494692+0.21293974895667964i,-0.028031024878561954+0.029630079179254493i,0.3822005264067245+0.4413617936848001i,0.9277046050444827
1.305648790795985E-7,6.592142869552304E-8,-3.327427819909687E-8,-0.6053200035534952+0.09924688188557136i,-0.03992845800589527+0.03897721470242591i,0.30577538716563196+0.35745570773800495i,0.775233570593956
1.2163327864401185E-7,8.778009060543091E-8,0,-0.16717562310545755-0.3347907606788256i,-0.005303578881216321-0.003176941515395552i,0.3015449714515935+0.10343016650543106i,0.49209877638150434
1.0249971029698733E-7,1.0302726439917339E-7,-3.713747675134224E-8,-0.39960580951536295-0.11123640298360103i,-0.024317979283861882+9.840305744319114E-4i,0.16503276880804466+0.18580177452372781i,0.4844508047752405
9.383692864029902E-8,6.721877950893139E-8,-3.280650095156603E-8,-0.5217551799724385-0.12228967394423791i,-0.06204277255999882+0.025234392021630452i,0.2450563257272251+0.2137842216797021i,0.6306056123933835
3.3679980426090324E-8,9.689990134030304E-8,-6.225807609248546E-8,-0.16049138244856187-0.12701754042293648i,0.04975580146969455-0.008834156554560029i,-0.13189235394339627-0.06522795031150472i,0.25732035481302734
3.429953019738823E-8,1.3209475051483842E-7,-6.224563530610842E-8,-0.08463577336378189-0.17748852807509677i,0.04152101063621642-0.010967457567904012i,-0.08918030424784408-0.06499908727895895i,0.22963756510762384
7.239286348127286E-8,1.1048197055112668E-7,-7.108450956517724E-8,-0.3639582724409153+0.12271121042114394i,0.0242732755146797-3.1515337991400145E-4i,-0.057364828888224625+0.16775518930199154i,0.4238710492691122
6.903140921408897E-8,7.262772885419273E-8,-6.602936879449063E-8,-0.44667733635136153+0.21977078890338372i,-0.011830876400405428+0.02063861249875339i,0.019794140315260375+0.22865474329458416i,0.5488685508881695
9.476759965950666E-8,3.50275074149806E-8,-6.474701366911803E-8,-0.7300122030061393+0.534218291438442i,-0.04466853791296689+0.04173963228907842i,0.2745691612115734+0.44015907985788877i,1.0447474718384762
1.3106750250402305E-7,3.600034280998189E-8,-6.344513460401595E-8,-0.7868894031211109+0.5928311389588147i,-0.029806035535772345+0.03698489995175027i,0.3732593164907985+0.5355675696756458i,1.1828857188845983
1.0694652893812529E-7,7.697069261346954E-8,-7.167951190325953E-8,-0.6093736795745759+0.4320980843982878i,-0.01796299719711083+0.03728479254956468i,0.16315035349615342+0.4006129617854907i,0.8643329812577386
3.3373811426034876E-8,6.796416404900115E-8,-9.309705213388836E-8,-0.14813741308965098+0.4500561441822049i,0.0918994929460308-0.018565870631475422i,-0.3920392323918653+0.1394356873300584i,0.6376004021201854
3.6009686696216106E-8,1.0712735490495369E-7,-9.862571822353664E-8,-0.1911785363496068+0.31234805713015423i,0.07922058201473532-0.016976007569846786i,-0.3300120985914576+0.09916077433730047i,0.5094491759917302
7.343089442000272E-8,7.752535991189286E-8,-1.0534572756030448E-7,-0.33998275871963635+0.6805256419069893i,0.05213974865498089+0.005090819162958088i,-0.16000185195576985+0.3675587384183598i,0.8615472109466836
6.62032073569824E-8,3.602410865235164E-8,-9.337772181549496E-8,-0.3548812340091751+0.7904813672035363i,0.02081380744159896+0.011658596447127205i,-0.1151344992473269+0.4117978469053049i,0.9666318299287491
1.0426890071311979E-7,3.9583123860312075E-8,-1.0030539691131662E-7,-0.5162153673566383+0.923159357249589i,0.004723764670865628+0.02441091263719719i,0.18195177488367895+0.5506063663974196i,1.2065567388909948
3.247181186490325E-8,3.247181186490325E-8,-1.1086551703943232E-7,-0.029493073390827594+0.8367870738906679i,0.06735383806382757-0.02200086392006659i,-0.5930228614323083+0.312153086821293i,1.074891521965503
3.4457948506269673E-8,7.047829235387504E-8,-1.2784936484637294E-7,-0.06106389581506205+0.7811331388672021i,0.0909149070673279-0.03512230467742522i,-0.548267477642873+0.292993853356554i,1.0050002679699657
6.762041949956549E-8,3.510700284002467E-8,-1.2920904464585008E-7,-0.09663665459889059+1.0577585618780367i,0.043695448884809106-0.003743741203642045i,-0.27342046024395034+0.5042446813676561i,1.2080143050155432
3.180971163665096E-8,3.180971163665096E-8,-1.430953685175947E-7,0.11243568413727233+1.0218654104490448i,0.05281829056825371-0.022754163684817398i,-0.6714205816457118+0.4141774790029852i,1.2971462324850733
4.904271535186679E-8,3.2051509572329456E-8,-1.2942673798355753E-8,-0.3226645683926655-0.701362713832759i,-0.030627932866566444-0.06684199138278499i,0.10797191877935801-0.20009840031847476i,0.808346523979769
5.586226468902454E-8,2.1895102726105926E-8,0,-0.2590997113719399-0.8317256089490631i,-0.015564330555485435-0.0614678989084352i,0.14170733998418944-0.25099049507516025i,0.9198173337889742
8.327241927228678E-8,3.414203384022361E-8,0,-0.2594779359241591-0.5937276983072081i,0.009274677055226983-0.007223362834204055i,0.329780423037229-0.09564151186294062i,0.7338242648631127
4.243060283506845E-8,4.242221049135423E-8,0,-0.18437678821443382-0.8482964467687653i,-0.01580366907592285-0.10792190089860247i,0.08527997744922676-0.33376862417420977i,0.9405943162449817
6.364261580453837E-8,6.363660466677098E-8,0,-0.1501964685028908-0.7178323117618675i,0.017202343962531813-0.01690111994856652i,0.21605738032540092-0.24639194784595045i,0.8039546561106523
5.631743607060627E-8,1.676042299676375E-8,-1.2142265661841259E-8,-0.3867154879542232-0.6869820961978254i,-0.022995897761252236-0.03744605845424442i,0.15020552938048218-0.1421376839630688i,0.8162710475123689
7.400537822586E-8,4.7612781131229045E-8,-1.8873978557715054E-8,-0.3825775544607773-0.4380184076689535i,0.010390589884673547-0.010422742027499083i,0.23238230988655773-0.03506162623777439i,0.6275206831807302
7.150584020310608E-8,1.346710837793397E-8,0,-0.2818041400071675-0.7078749694526997i,-0.0011799595092750665-0.015813018830498547i,0.2503882591962991-0.16048579102185975i,0.8180639625472873
8.426699468649121E-8,2.4920991229782104E-8,-1.944267992412533E-8,-0.4709566600058014-0.33226009297431575i,0.003220694669857238-0.004166091415356518i,0.31039038978364863+0.07669353821351664i,0.6591936462160695
3.607698324671612E-8,4.4978679881920324E-8,-1.6594265150825447E-8,-0.2450907581438651-0.6877166611333464i,-0.024549533911500866-0.06826293757913049i,0.048855240626784084-0.2680277341622261i,0.782783828986387
2.1905493990337338E-8,5.5858190688834963E-8,0,-0.11920621616820815-0.8441820196232631i,-0.010033342792966022-0.09948842267317755i,0.025704761542462883-0.4184312520964895i,0.9556129445862211
1.6228041038959354E-8,5.6097757386750594E-8,-1.3772882785209514E-8,-0.13400853917045022-0.7587778466314238i,-0.001800401216982921-0.03983614242322115i,0.005415258156857738-0.3863498625978938i,0.8629880070060143
2.1784187263358592E-8,7.09380370954567E-8,0,-0.07238021589354061-0.8403612892751704i,0.003647475669320136-0.03936987191869889i,0.047570955549245945-0.42335815350230904i,0.9458800675035803
1.738681416215303E-8,6.586521207206849E-8,-2.5317649173562348E-8,-0.13019475443487394-0.6738151870585154i,0.00965516101795972-0.0071894845117405305i,-0.017109902299643872-0.35741167158638737i,0.7740710739861582
2.4355437291762595E-8,8.42530234398936E-8,-2.020496759620668E-8,-0.08491511594387585-0.7269423978329208i,0.014812533698739354-0.009982064884641883i,0.03457474798334573-0.34876992270465107i,0.8117019063183994
3.415028424573282E-8,8.326903620920304E-8,0,-0.03312745931218516-0.814999368911895i,0.01523916247823239-0.020309471084987808i,0.10244893382551212-0.3842977105496059i,0.9078596560591524
5.401386175245465E-8,6.755616617610897E-8,-2.487302052772582E-8,-0.28424495444797526-0.5242911616559659i,0.016336603377745524-0.016022975196214463i,0.1034442771906374-0.14826649916330764i,0.6240049421798484
4.537817249486808E-8,2.5474777490320056E-8,-2.9863977846976134E-8,-0.4024351517413828-0.4510226478860419i,-0.027966688680558956-0.03147718676855129i,0.07462137298272369-0.09497769185535253i,0.6180991024357395
6.63854268037776E-8,3.706688114639144E-8,-4.815621901851907E-8,-0.5334423942342352+0.007234907535784637i,0.01435325519250538-0.007533265262898445i,0.07697760635757915+0.1555420361016133i,0.561703816422242
6.789018713534509E-8,1.6620416351053665E-8,-2.2535368427397034E-8,-0.47148920776103714-0.4277776746034682i,-0.009042781172712974-0.013564904079082864i,0.20797666420121166+0.0068734585522714775i,0.6700720213760091
2.2719823866301704E-8,4.498545643975808E-8,-3.255945810960088E-8,-0.21236195994606658-0.5244022005016271i,0.004738852226996164-0.01331891574126618i,-0.05046232572523006-0.27999536013543935i,0.6343135482280214
3.47667904086934E-8,6.711219893296772E-8,-4.885921652114115E-8,-0.25970679270817315-0.2728181483800359i,0.02641990265270275-0.008352854733101836i,-0.0952629626780154-0.1301899486334938i,0.4110272354202573
3.2797017001410424E-8,2.009275713785338E-8,-4.6050372272202526E-8,-0.3104091349245686-0.21195829014135736i,-0.0015350403037223325-0.0022177188184868742i,-0.07806347001805693-0.11860013353088013i,0.4023047278718027
2.149347985727803E-8,3.5751827795009477E-8,-5.98183516093108E-8,-0.20663069771962814-0.07488972610897413i,0.022561170202640212+0.00569344897604547i,-0.23582205240750428-0.1481589669174853i,0.3556933929394581
1.3528145749066998E-8,3.367860965137807E-8,-4.7778033912480166E-8,-0.1578452680568092-0.3118208017507674i,0.03153616087642864+0.020758677042916895i,-0.18022733670840532-0.29012104298589975i,0.4901557048082909
1.54888102698609E-8,1.54888102698609E-8,-5.5858692366081246E-8,-0.16050539564584343-0.13651869421318247i,0.020361292957876618+0.009205077623158706i,-0.25985409217328265-0.23237780239152084i,0.4081231761385094
4.925747783950261E-8,3.0345167995463303E-8,-6.894107379652582E-8,-0.41704407226689016+0.31048624156041527i,0.017853722913364557-0.002979599336495936i,-0.1671561674925475+0.17573763419133592i,0.5740583898684706
2.032418312489272E-8,4.964646337756324E-8,-7.226448819721969E-8,-0.17198461062863898+0.10002009060185132i,0.026381064407637357-0.0035153196021479984i,-0.3216500005666264-0.07348117226700528i,0.38633708188618365
2.4147563081108012E-8,2.414756308110796E-8,-8.326938449687149E-8,-0.18010436030223564+0.40535574327042245i,0.01643795609316775-0.0033941668666034935i,-0.4154183787025335+0.05256145950420258i,0.6103599104071123
1.548881026985409E-8,1.548881026985409E-8,5.585869236608503E-8,0.004531749222077078-0.37929062352519394i,-0.01766996030143398-0.031527489242031644i,-0.25590808560533224-0.5077699632828838i,0.684495394904036
2.4147563081111814E-8,2.414756308111176E-8,8.326938449686928E-8,0.22030538518702517+0.005093728820087936i,-0.002120774433113364-0.0015398941571550771i,-0.3978127138464036-0.30373451629647635i,0.5469329188367573
2.0324179074723663E-8,4.9646528063467235E-8,7.226444489637988E-8,0.15018714590607332-0.19926338028055582i,-0.006426388431559091-0.007716516601070391i,-0.28733088693531766-0.34129604596760404i,0.5114198795590179
1.3528145749070045E-8,3.3678609651391614E-8,4.777803391246975E-8,-0.020067333222614978-0.5037930909131617i,-0.02596258886266692-0.06652255911594257i,-0.17095636330917438-0.5008023197486282i,0.7344393695069802
3.279701700140628E-8,2.0092757137860887E-8,4.6050372272202195E-8,0.060615745791552315-0.6747957763088i,-0.001865783001785889-0.06763745500143395i,-0.08408922461229798-0.6051532393619403i,0.9149554878351335
2.8893071376224568E-8,1.468202802068717E-8,6.488218521953638E-8,0.14884477125557294-0.34050971191853224i,-0.003106935976801297-0.018108447501003037i,-0.24021368040703278-0.4858147902019343i,0.657452981887935
4.92574534552885E-8,3.0345161735043915E-8,6.894109397430619E-8,0.33539468139847683-0.39137984724118585i,0.008391927083300926-0.010288006793723572i,-0.11519924130251971-0.4354045961804388i,0.6846503410544299
